iter, time, cost, ls_iters, alpha, delta, q_norm, dq_norm, dqH_norm, trust_ratio, grad_norm, dL_dq, h_norm, merit
123, 0.056938727, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 85722.52943247675, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
124, 0.055731362, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 41557.740845876215, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
125, 0.047909622, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 34137.016634173255, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
126, 0.051618525, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 60291.14599941975, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
127, 0.057135346, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 35756.83189304986, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
128, 0.058323057, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961101e-22, 229599.60521693903, 0.5, 162187.33989456375, -1.711795723674261e-17, 22.912849502480377, 26297.547739393027
129, 0.051271858, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 25465.83594659328, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
130, 0.050751577, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 67992.75909288229, 0.5, 162187.33989456372, -1.7117957236742623e-17, 22.912849502480377, 26297.547739393027
131, 0.053960785, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 748758.2904352566, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
132, 0.056399527, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 161076.65760566958, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
133, 0.05374603, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 49473.56477465838, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
134, 0.053781177, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 159777.21752368388, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
135, 0.050903801, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 147515.03760816503, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
136, 0.054459013, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 1055887.1312861675, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
137, 0.050838277, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 669659.8638981062, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
138, 0.055114339, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 62691.28757183253, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
139, 0.057670561, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 24569.116591683523, 0.5, 162187.33989456372, -1.7117957236742623e-17, 22.912849502480377, 26297.547739393027
140, 0.055589593, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 27799.828955630706, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
141, 0.05190524, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 61588.462153363515, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
142, 0.0497377, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 54340.35272768594, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
143, 0.052243596, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 85039.99934341114, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
144, 0.054999959, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 16795.65651688102, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
145, 0.052349476, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 490437.1368127085, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
146, 0.051644012, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 164933.87610336207, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
147, 0.056570777, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 20404.742373768426, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
148, 0.057149519, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 23854.052145812584, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
149, 0.0525536, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 37213.419202280515, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
150, 0.057159532, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 84977.92704354008, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
151, 0.053387306, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 26223.63740134399, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
152, 0.057067151, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 77062.67389055643, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
153, 0.060278523, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 32618.091176347614, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
154, 0.059121882, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 26510.075836836306, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
155, 0.054872868, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 17975.812592891503, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
156, 0.052183116, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 46341.35693293127, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
157, 0.058057073, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 402681.36650294834, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
158, 0.056694907, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 36223.217331702115, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
159, 0.053546768, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 104627.92899414447, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
160, 0.051613913, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 26680.387376085844, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
161, 0.054242492, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 29894.07555289253, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
162, 0.052736808, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 316606.5754395024, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
163, 0.054617543, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 148838.26902651502, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
164, 0.05201227, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 26021.2810675543, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
165, 0.051768915, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961101e-22, 40962.78434309971, 0.5, 162187.33989456375, -1.7117957236742614e-17, 22.912849502480377, 26297.547739393027
166, 0.055685634, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 298724.83566753136, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
167, 0.052867308, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 303521.95447962487, 0.5, 162187.33989456375, -1.711795723674262e-17, 22.912849502480377, 26297.547739393027
168, 0.051315646, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 83678.6111249333, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
169, 0.052796955, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 315104.114827046, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
170, 0.052904743, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 136515.99186842993, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
171, 0.052594987, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 68140.82078697263, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
172, 0.054122326, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 55027.29276559851, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
173, 0.052156265, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 22036.103713113313, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
174, 0.053831384, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 103622.97338389815, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
175, 0.053788951, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 164364.71912282065, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
176, 0.051384085, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 38217.74422840797, 0.5, 162187.33989456375, -1.711795723674262e-17, 22.912849502480377, 26297.547739393027
177, 0.053787471, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 31167.855878114136, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
178, 0.057044906, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 326877.6181937675, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
179, 0.056397099, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 57666.29614128901, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
180, 0.054724895, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 44480.645556268195, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
181, 0.055721129, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 209641.63129660365, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
182, 0.052960697, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 115174.07553627268, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
183, 0.055188191, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 56618.16562421884, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
184, 0.056341979, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 112472.2796373254, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
185, 0.053977191, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 326121.30207353615, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
186, 0.055554286, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 25306.235834782816, 0.5, 162187.33989456372, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
187, 0.053837977, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 70580.19473808774, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
188, 0.057503767, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 52293366.12538449, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
189, 0.052877865, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 48833.01582554555, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
190, 0.057158137, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 389065.23145530815, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
191, 0.054250836, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 297647.0965464737, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
192, 0.052768917, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 32216.14040079335, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
193, 0.052589492, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 33106.92055856239, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
194, 0.054528246, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 61198.242377845796, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
195, 0.05549516, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 27504.409993626206, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
196, 0.055365508, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961101e-22, 72536.91225567274, 0.5, 162187.33989456375, -1.711795723674261e-17, 22.912849502480377, 26297.547739393027
197, 0.051958727, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961101e-22, 57786.922627776614, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
198, 0.057961385, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 39440.93257256865, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
199, 0.052405375, 26297.547739393027, 0, nan, 2.7755575615628915e-18, 12.079046789171736, 5.736778822961102e-22, 117610.76366655032, 0.5, 162187.33989456375, -1.7117957236742617e-17, 22.912849502480377, 26297.547739393027
